Body Part: L-Ank, A: 235, B: 53 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 139, B: 149 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 125, B: 205 
Body Part: R-Knee, A: 125, B: 205 
Body Part: L-Knee, A: 125, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 180 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 205 
Body Part: R-Knee, A: 130, B: 205 
Body Part: L-Knee, A: 130, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 180 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 205 
Body Part: R-Knee, A: 130, B: 205 
Body Part: L-Knee, A: 130, B: 205 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 130, B: 181 
Body Part: R-Elb, A: 138, B: 149 
Body Part: R-Elb, A: 108, B: 147 
Body Part: R-Wr, A: 131, B: 228 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
Body Part: L-Knee, A: 130, B: 210 
Body Part: L-Ank, A: 106, B: 203 
Body Part: R-Sho, A: 125, B: 181 
Body Part: R-Elb, A: 138, B: 154 
Body Part: R-Wr, A: 131, B: 229 
Body Part: L-Sho, A: 147, B: 267 
Body Part: L-Elb, A: 130, B: 210 
Body Part: R-Knee, A: 130, B: 210 
